region,provincia,distrito,codigo_del_recurso,nombre_del_recurso,categoria,tipo_de_categoria,sub_tipo_categoria,url,latitud,longitud,fecha_de_corte
Lambayeque,Chiclayo,Pimentel,276,Playa Las Rocas,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=276,-79.93587939482882,-6.855251043815697,2025-10-13
Lambayeque,Lambayeque,Tucume,277,Leyenda Del Carretón,3. Folclore,Creencias Populares,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=277,-79.8596,-6.50974,2025-10-13
Lambayeque,Chiclayo,Santa Rosa,278,Playa Santa Rosa,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=278,-79.92165,-6.88389,2025-10-13
Lambayeque,Ferrenafe,Pitipo,279,Santuario Histórico Bosque De Pómac,1. Sitios Naturales,N. Areas Protegidas,Santuarios Historicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=279,-79.75318,-6.48641,2025-10-13
Puno,San Roman,Juliaca,282,Templo De La Merced,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=282,-70.13172715902328,-15.496554524578556,2025-10-13
Lambayeque,Chiclayo,Pimentel,283,Muelle De Pimentel,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Muelles,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=283,-79.93791,-6.83571,2025-10-13
Lambayeque,Chiclayo,Monsefu,284,Parque Artesanal De Monsefú,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Otros,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=284,-79.86834,-6.87809,2025-10-13
Loreto,Maynas,Mazan,287,Pueblo De Mazan,2. Manifestaciones Culturales,Pueblos,Tradicionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=287,-73.091399,-3.496289,2025-10-13
Loreto,Maynas,Iquitos,289,Museo Amazónico,2. Manifestaciones Culturales,Museos Y Otros,Museos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=289,-73.24435736758666,-3.7524467018823375,2025-10-13
Loreto,Maynas,Iquitos,290,Casa De Fierro,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa De Valor Arquitectonico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=290,-73.24406862258911,-3.749891405086802,2025-10-13
Loreto,Maynas,Iquitos,291,Ex Hotel Palace,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa De Valor Arquitectonico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=291,-73.24371457099915,-3.750688991749461,2025-10-13
Loreto,Maynas,San Juan Bautista,299,Mercado Artesanal Turístico De San Juan,3. Folclore,Ferias Y Mercados,Ferias Artesanales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=299,-73.2866,-3.77442,2025-10-13
Loreto,Maynas,Iquitos,302,El Inchicapi,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=302,-73.2622,-3.74993,2025-10-13
Loreto,Maynas,San Juan Bautista,303,Fiesta Patronal San Juan Bautista,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=303,-73.2622,-3.74993,2025-10-13
Loreto,Maynas,Iquitos,305,Tacacho,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=305,-73.2622,-3.74993,2025-10-13
Loreto,Maynas,Iquitos,306,Timbuche,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=306,-73.2622,-3.74993,2025-10-13
Loreto,Maynas,Punchana,309,Momón El Guardián Del Bosque ,3. Folclore,Creencias Populares,Cuentos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=309,-73.2622,-3.74993,2025-10-13
Loreto,Maynas,Iquitos,310,Nina Juane,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=310,-73.2622,-3.74993,2025-10-13
Loreto,Maynas,Iquitos,311,Sudado De Gamitana,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=311,-73.2622,-3.74993,2025-10-13
Loreto,Maynas,Iquitos,312,Paiche Frito Con Chonta Y Yuca O Platano,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=312,-73.2622,-3.74993,2025-10-13
Loreto,Maynas,Iquitos,313,Ensalada De Chonta O Palmito,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=313,-73.2622,-3.74993,2025-10-13
Puno,San Roman,Juliaca,314,Templo Matriz De Santa Catalina ,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=314,-70.13476610183716,-15.493406334309425,2025-10-13
Loreto,Maynas,Iquitos,316,Masato,3. Folclore,Gastronomia,Bebidas Tipicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=316,-73.2622,-3.74993,2025-10-13
Loreto,Maynas,Iquitos,320,Changanacuy,3. Folclore,Musicas Y Danzas,Musica Y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=320,-73.2622,-3.74993,2025-10-13
Junin,Huancayo,Huancayo,321,Catedral De Huancayo,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=321,-75.20990252494,-12.06770222157,2025-10-13
Moquegua,Mariscal Nieto,Moquegua,322,Iglesia  Belén,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=322,-70.93124806880951,-17.191506707144796,2025-10-13
Moquegua,Mariscal Nieto,Moquegua,327,Casa Chocano,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa De Valor Arquitectonico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=327,-70.93473737990547,-17.19432573771292,2025-10-13
Moquegua,Mariscal Nieto,Torata,330,Molinos Coloniales-Fundo La Bobeda,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Molino,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=330,-70.8552,-17.0773,2025-10-13
Moquegua,Mariscal Nieto,Cuchumbaya,332,Aguas Termales De Cuchumbaya,1. Sitios Naturales,K. Agua Termo-Mineral,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=332,-70.682981,-16.751665,2025-10-13
Moquegua,Mariscal Nieto,San Cristobal,333,Geiser De Puente Bello,1. Sitios Naturales,K. Agua Termo-Mineral,Geiser,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=333,-70.47249056288,-16.55408272182,2025-10-13
Moquegua,Mariscal Nieto,Torata,334,Iglesia San Agustín De Torata ,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=334,-70.84406722337008,-17.07632831402758,2025-10-13
Moquegua,Mariscal Nieto,Torata,335,Zona Arqueológica Monumental Cerro Baúl,2. Manifestaciones Culturales,Sitios Arqueologicos,Recintos Ceremoniales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=335,-70.85997074228334,-17.110916067927732,2025-10-13
Moquegua,Mariscal Nieto,Torata,338,Sitio Arqueológico Camata,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=338,-70.8279379053431,-17.04538627969091,2025-10-13
Moquegua,Mariscal Nieto,Torata,339,Cataratas De Mollesaja,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=339,-70.889649,-17.111102,2025-10-13
Moquegua,General Sanchez Cerro,Omate,342,Valle De Omate,1. Sitios Naturales,C. Valles,Valles,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=342,-70.97020983695984,-16.67400733785106,2025-10-13
Moquegua,General Sanchez Cerro,Quinistaquillas,343,Catarata El Chorro,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=343,-70.8763977252006,-16.749321726176063,2025-10-13
Moquegua,General Sanchez Cerro,Coalaque,344,Aguas Termales De Ullucán,1. Sitios Naturales,K. Agua Termo-Mineral,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=344,-71.03743570020114,-16.604050419749054,2025-10-13
Moquegua,General Sanchez Cerro,Ichuna,345,Aguas Termales De Ichuña,1. Sitios Naturales,K. Agua Termo-Mineral,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=345,-70.53620000000001,-16.1383,2025-10-13
Moquegua,Ilo,Ilo,348,Glorieta José Gálvez - Ilo,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Glorietas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=348,-71.3455,-17.6437,2025-10-13
Moquegua,Mariscal Nieto,Moquegua,350,Casa Tradicional Herbert De La Flor Angulo ,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa De Valor Arquitectonico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=350,-70.93435579516529,-17.194055862393647,2025-10-13
Moquegua,Ilo,Ilo,351,Iglesia De San Jerónimo - Ilo,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=351,-71.3449,-17.6464,2025-10-13
Moquegua,Ilo,Ilo,352,Punta Coles - Rnsiipg,1. Sitios Naturales,N. Areas Protegidas,Reservas Nacionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=352,-71.3725,-17.7014,2025-10-13
Moquegua,Ilo,Ilo,353,Playa Pozo De Lisas - Ilo,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=353,-71.3546,-17.6926,2025-10-13
Moquegua,Ilo,Ilo,354,Caleta  Puerto Inglés - Ilo,1. Sitios Naturales,L. Costas,Caletas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=354,-71.3578,-17.6637,2025-10-13
Moquegua,Ilo,El Algarrobal,357,Museo Municipal De Sitio El Algarrobal (Chiribaya),2. Manifestaciones Culturales,Museos Y Otros,Museos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=357,-71.2688,-17.6231,2025-10-13
Moquegua,Ilo,Pacocha,358,Playa Wawakiki - Pacocha,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=358,-71.3845,-17.4147,2025-10-13
Piura,Piura,Piura,361,Basílica Catedral San Miguel Arcangel De Piura,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Basilica,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=361,-80.62677919864655,-5.196568939213064,2025-10-13
Piura,Piura,Piura,362,Casa Museo Almirante Miguel Grau,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa De Valor Arquitectonico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=362,-80.62728948891163,-5.197863126853503,2025-10-13
Piura,Piura,Catacaos,364, Complejo Arqueológico Monumental Narihualá,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=364,-80.68644091486931,-5.294514286335275,2025-10-13
Piura,Piura,Catacaos,366,Iglesia San Juan Bautista,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=366,-80.67578047513962,-5.265065058527784,2025-10-13
Piura,Piura,Catacaos,367,Calle Comercio,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=367,-80.67649126052856,-5.2658663257105465,2025-10-13
Piura,Ayabaca,Ayabaca,370,Bosque De Cuyas,1. Sitios Naturales,N. Zonas Paisajisticas,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=370,-79.78846549987793,-4.618688863234914,2025-10-13
Piura,Ayabaca,Ayabaca,374,Complejo Arqueológico De Aypate,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=374,-79.57572800000003,-4.707437,2025-10-13
Piura,Ayabaca,Pacaipampa,376,Laguna San Pablo,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=376,-79.6512737266312,-4.995673323093972,2025-10-13
Piura,Huancabamba,Huancabamba,377,Complejo Arqueológico De Caxas,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=377,-79.44488525390625,-5.220878921068208,2025-10-13
Ayacucho,Huamanga,Ayacucho,386,Plaza Mayor De Ayacucho,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Plazas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=386,-74.22581881284714,-13.16024737668489,2025-10-13
Piura,Morropon,Chulucanas,394,Cerro Arqueológico Vicús,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=394,-80.15981299999999,-5.15438,2025-10-13
Piura,Paita,Colan,397,Playa Colán,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=397,-81.06631278991699,-5.009507826249269,2025-10-13
Piura,Sullana,Sullana,398,Paseo Turicarami,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Paseos Peatonales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=398,-80.69666683673859,-4.89563492772545,2025-10-13
Piura,Sullana,Marcavelica,402,Coto De Caza El Angolo.,1. Sitios Naturales,N. Areas Protegidas,Cotos De Caza,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=402,-80.7657840102911,-4.300260784866939,2025-10-13
Piura,Sullana,Miguel Checa,403,Casa Hacienda Sojo,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa De Valor Arquitectonico,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=403,-80.82044273614883,-4.902136903173308,2025-10-13
Piura,Talara,Los Organos,405,Playa Los Órganos,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=405,-81.12950697541237,-4.175610286463631,2025-10-13
Piura,Talara,Mancora,407,Playa Máncora,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=407,-81.0572201013565,-4.10574389414202,2025-10-13
Puno,Puno,Puno,408,Basilica Menor De La Catedral De Puno,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Basilica,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=408,-70.02873569726944,-15.840906720199383,2025-10-13
Puno,Puno,Puno,409,Iglesia San Juan Bautista - Santuario Virgen De La Candelaria,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=409,-70.0284218788147,-15.837854468338886,2025-10-13
Puno,Puno,Puno,410,Parque Pino,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Parques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=410,-70.02744555473328,-15.837663197083684,2025-10-13
Puno,Puno,Puno,412,Reserva Nacional Del Titicaca,1. Sitios Naturales,N. Areas Protegidas,Reservas Nacionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=412,-69.9367774631263,-15.7324545090213,2025-10-13
Puno,Puno,Puno,413,Lago Titicaca,1. Sitios Naturales,G. Cuerpo De Agua,Lagos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=413,-69.50431823730469,-15.796878613098205,2025-10-13
Puno,Puno,Acora,419,Sitio Arqueológico De Molloco,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=419,-69.77188859259036,-16.007591379633435,2025-10-13
Puno,Puno,Acora,420,Templo San Juan Evangelista De Acora,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=420,-69.79785650968552,-15.972920466487125,2025-10-13
Apurimac,Cotabambas,Haquira,422,Templo San Juan De Llaqwa ,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=422,-72.14714,-14.22185,2025-10-13
Apurimac,Antabamba,Huaquirca,423,Templo Colonial De Huaquirca,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=423,-72.89441572883607,-14.339382428425038,2025-10-13
Puno,Puno,Atuncolla,424,Complejo Arqueológico De Sillustani,2. Manifestaciones Culturales,Sitios Arqueologicos,Cementerios,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=424,-70.15513747930527,-15.723518480797308,2025-10-13
Puno,Puno,Chucuito,425,Sitio Arqueológico Inka Uyu,2. Manifestaciones Culturales,Sitios Arqueologicos,Zonas Arqueologicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=425,-69.88874065106505,-15.892228232149613,2025-10-13
Puno,Puno,Chucuito,426,Templo De Santo Domingo,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=426,-69.88837838172913,-15.892648956075492,2025-10-13
Puno,Puno,Chucuito,427,Templo De Nuestra Señora De La Asunción De Chucuito,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=427,-69.8904590457054,-15.89477557797479,2025-10-13
Puno,Puno,Chucuito,428,Glorieta - Mirador De Chucuito,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Miradores,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=428,-69.88977313041687,-15.89644621725179,2025-10-13
Puno,Yunguyo,Yunguyo,429,Templo De Nuestra Señora De La Asunción,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=429,-69.09236949570084,-16.24368919672101,2025-10-13
Puno,Puno,Pichacani,430,Complejo Arqueológico De Cutimbo,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=430,-70.0051157433777,-16.02078332568118,2025-10-13
Puno,Azangaro,Azangaro,431,Templo De Nuestra Señora De La Asuncion De Azangaro,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=431,-70.19515999999999,-14.909244,2025-10-13
Puno,Azangaro,Azangaro,432,Templo De Tintiri,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=432,-70.111941,-14.871313,2025-10-13
Puno,Azangaro,Asillo,434,Templo San Jeronimo,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=434,-70.35473300000001,-14.78669,2025-10-13
Puno,Azangaro,Santiago De Pupuja,435,Templo Santiago Apostol - Santiago De Pupuja,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=435,-70.27772199999998,-15.053597,2025-10-13
Puno,Carabaya,Macusani,436,Arte Rupestre De Chaqatira,2. Manifestaciones Culturales,Sitios Arqueologicos,Pintura Rupestre,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=436,-70.47804557128904,-14.000762854876744,2025-10-13
